temp_avg_c,temp_max_c,temp_min_c,precipitation_mm,humidity_pct,wind_speed_ms,solar_radiation_MJm2,season_encoded,fire_risk
-0.9056281356137892,-1.0917447888564251,-0.20863613770385644,0.7038531765125504,1.1353290046042182,0.07226655517588265,-0.29165204695102925,1,0
-1.0554235355528305,-0.9594672476967231,-0.8117953632546109,-0.25748134275326845,-0.04029882148748679,-0.23096783660511375,1.3931806962577156,1,0
-0.07219797211310101,-0.23614258049031403,0.036038497501784304,-0.30268937807060026,-0.6758052245158849,-1.018802386593459,1.600446501220994,1,1
0.267708224917148,-0.17889306505964228,0.44724569286028953,0.39351436581631055,-0.28580386876716124,-1.5352301648127584,0.6784985175738656,1,1
0.5327951378123014,-0.11111645277316569,0.8655125914108129,-0.0242174483539984,0.2962619461035931,-1.2034657124093806,-0.43629778925392,1,1
-1.1222537868811986,-1.2541875528291668,-0.4111858451779851,0.41018034391543795,0.9553181355802607,-0.9935140443371163,-1.1092776376830764,0,0
-1.004412770484749,-0.9379067409365297,-0.6511395529916801,-0.5982398989070833,0.7583711824833232,-0.48258748863599554,-1.6035906396233996,0,1
-0.7230098450251902,-0.5229532312286899,-0.520625312478795,0.3135212588798094,0.6092502339042442,-0.15226726144120423,-0.3889502009419784,0,1
-0.9849262746580292,-0.6336891858070108,-0.9257141765587852,-0.0538598069608784,-0.3234341400103622,-0.6296063231887734,-0.6285400177045832,0,1
-0.5852058588755139,-0.6765533607323777,-0.20395858610368833,1.321881702713816,0.25708381765444493,-0.9207925732927622,-0.6873426064151095,0,0
-0.4156957523353053,-0.6257974319414029,-0.14876113258434312,0.36858416750441175,-0.09909932015799583,-0.8533336778660233,0.013523299544317621,1,0
-1.0707843006796287,-1.0756377120791638,-0.6724874764601068,0.6730686572250337,0.2711108721680396,0.016102241508607628,-0.9530742958737027,1,0
-1.6163984572234615,-1.6427876326350728,-0.7485944062552772,0.5413374654253639,1.1351877064360445,0.606012692093026,-0.8853588846603133,1,0
